,TransactionID,Date,CustomerID,ProductID,ProductName,Quantity,Price,TotalSales,PaymentType,CustomerAge
8188,2131,2034-05-19,917,1015,Book N,13,117.25,4400.44,Paypal,16
8189,5079,2035-11-30,705,1055,Book T,10,144.36,3079.24,Credit Card,41
8190,457,2031-03-27,564,1092,Book B,12,153.91,2116.42,Credit Card,43
8191,5583,2036-06-29,208,1031,Book O,11,80.16,1922.4,Credit Card,31
8192,5176,2025-02-08,325,1052,Book P,6,13.53,3482.9,Debit Card,43
8193,690,2027-09-12,786,1049,Book L,5,49.2,1899.24,Debit Card,62
8194,9639,2026-02-22,814,1017,Book D,3,49.05,2747.22,Debit Card,58
8195,6526,2028-02-02,610,1083,Book F,6,106.88,2680.37,Credit Card,77
8196,9920,2032-10-11,923,1029,Book S,1,100.12,3266.89,Debit Card,10
8197,6489,2031-09-04,475,1051,Book N,19,42.91,4315.47,Paypal,23
8198,7155,2035-03-09,246,1020,Book H,8,57.71,1975.25,Cash,1
8199,8514,2023-03-31,292,1009,Book O,10,182.24,2445.64,Paypal,49
8200,6611,2033-09-23,185,1095,Book A,6,68.14,2953.65,Cash,6
8201,9265,2031-11-12,537,1010,Book K,17,75.05,2051.84,Debit Card,81
8202,4350,2028-07-28,731,1076,Book I,14,106.43,588.51,Debit Card,7
8203,1885,2034-07-30,525,1083,Book O,12,61.39,4117.84,Cash,36
8204,8732,2026-11-03,853,1012,Book M,4,30.13,2470.82,Paypal,81
8205,2495,2036-12-01,560,1031,Book M,16,67.67,481.1,Paypal,97
8206,5948,2023-06-11,28,1087,Book E,2,196.77,4620.58,Debit Card,91
8207,3037,2025-10-22,870,1025,Book G,15,97.46,724.7,Debit Card,85
8208,5778,2025-09-19,95,1004,Book P,2,143.22,171.21,Credit Card,78
8209,846,2031-11-10,427,1061,Book E,15,106.61,3673.18,Debit Card,84
8210,7968,2027-10-31,416,1077,Book J,17,32.85,384.93,Debit Card,73
8211,8576,2028-03-06,415,1001,Book T,14,184.67,3638.61,Paypal,20
8212,7341,2027-12-29,838,1068,Book R,15,84.91,1852.11,Credit Card,43
8213,9102,2025-09-11,853,1018,Book E,1,65.42,2984.13,Credit Card,30
8214,8942,2027-09-19,787,1083,Book P,2,116.12,3288.21,Debit Card,66
8215,7138,2026-09-24,472,1052,Book B,12,121.49,778.74,Paypal,87
8216,2965,2035-03-29,420,1005,Book M,0,10.23,930.8,Paypal,26
8217,2530,2027-02-07,425,1050,Book G,1,192.27,639.84,Paypal,7
8218,5773,2027-05-31,803,1066,Book S,14,95.28,562.02,Cash,2
8219,1049,2027-11-29,714,1019,Book P,1,107.2,4095.46,Cash,12
8220,7046,2025-06-05,646,1066,Book P,9,126.48,1125.56,Paypal,74
8221,1961,2030-03-10,792,1002,Book O,3,191.91,4336.37,Credit Card,7
8222,2531,2034-10-02,293,1005,Book R,14,17.65,3275.33,Credit Card,86
8223,4918,2034-01-11,873,1008,Book B,0,157.1,2423.6,Credit Card,99
8224,5902,2034-10-08,792,1009,Book B,11,61.7,3878.43,Debit Card,91
8225,4260,2034-02-02,20,1035,Book L,17,15.9,695.88,Credit Card,67
8226,5657,2036-06-09,194,1032,Book J,3,54.45,464.85,Credit Card,95
8227,6098,2030-08-19,980,1030,Book T,10,111.18,3136.46,Cash,31
8228,5908,2032-01-13,521,1054,Book I,11,75.39,4478.61,Paypal,38
8229,7374,2033-08-04,579,1040,Book K,14,190.9,755.71,Paypal,40
8230,2979,2028-06-18,889,1098,Book H,5,111.8,4819.19,Credit Card,9
8231,8955,2036-05-05,944,1092,Book G,4,101.37,3070.72,Debit Card,91
8232,9397,2026-09-15,290,1038,Book D,18,28.18,4386.31,Credit Card,72
8233,6722,2029-08-13,861,1043,Book N,0,119.57,2844.14,Debit Card,2
8234,7843,2023-11-27,43,1099,Book M,0,173.97,323.73,Credit Card,15
8235,8859,2026-10-18,328,1098,Book T,17,199.75,4179.73,Credit Card,79
8236,3139,2036-05-04,896,1075,Book N,15,37.78,601.85,Paypal,38
8238,1827,2030-07-06,892,1073,Book H,4,34.2,722.71,Paypal,31
8239,5549,2031-10-22,518,1016,Book K,8,44.67,3993.38,Debit Card,17
8240,561,2036-08-12,653,1045,Book N,2,187.4,573.6,Credit Card,6
8241,8900,2034-07-25,664,1010,Book O,5,9.82,1010.16,Paypal,52
8242,5436,2034-05-13,799,1011,Book L,16,90.4,4444.15,Paypal,84
8243,4438,2030-04-23,878,1020,Book F,10,189.09,2693.88,Debit Card,65
8244,1443,2025-01-15,501,1062,Book K,18,110.44,4221.46,Paypal,56
8245,4407,2025-06-18,750,1037,Book K,1,59.43,2426.47,Credit Card,13
8246,9631,2024-11-22,242,1044,Book L,2,18.63,4664.95,Debit Card,7
8247,1690,2036-04-09,345,1021,Book K,5,8.65,4394.48,Debit Card,11
8248,9966,2026-06-21,766,1091,Book I,19,198.9,4576.3,Credit Card,89
8249,9089,2025-02-04,558,1036,Book F,17,74.24,1235.23,Debit Card,85
8250,5963,2023-02-11,26,1063,Book M,16,144.27,4488.86,Debit Card,24
8251,2497,2028-07-18,57,1071,Book I,12,82.19,4177.08,Debit Card,19
8252,8288,2028-03-09,847,1069,Book J,16,161.11,675.13,Debit Card,66
8253,341,2023-01-27,338,1064,Book E,3,154.77,1663.87,Debit Card,58
8254,2409,2034-02-17,390,1061,Book J,4,187.93,4101.29,Debit Card,95
8255,8448,2028-03-10,527,1049,Book K,13,64.63,3647.7,Credit Card,97
8256,5783,2026-01-15,917,1087,Book B,15,165.77,4188.48,Debit Card,9
8257,4577,2035-03-30,991,1049,Book M,3,52.7,2354.68,Debit Card,2
8258,3726,2035-08-08,762,1043,Book M,5,119.78,2987.09,Debit Card,7
8259,2786,2032-05-26,522,1080,Book P,1,80.98,796.99,Credit Card,81
8260,1013,2031-04-14,445,1076,Book L,0,31.59,379.27,Credit Card,40
8261,5281,2025-03-28,30,1045,Book H,1,14.98,2578.34,Debit Card,69
8262,4896,2027-03-20,329,1069,Book J,5,102.57,4928.47,Debit Card,9
8263,7122,2026-02-16,83,1073,Book D,5,8.62,4974.56,Credit Card,33
8264,6550,2029-03-27,293,1087,Book J,15,67.71,2302.58,Debit Card,60
8265,4038,2025-04-14,929,1082,Book R,5,88.39,2562.43,Debit Card,93
8266,149,2026-09-09,80,1030,Book K,17,109.67,3527.58,Debit Card,61
8267,286,2027-10-20,80,1054,Book S,15,148.3,3309.85,Credit Card,70
8268,9750,2032-06-07,702,1056,Book T,18,171.87,2965.07,Debit Card,53
8269,8500,2033-09-16,542,1058,Book R,1,72.65,4335.57,Credit Card,97
8270,6771,2034-07-23,878,1098,Book J,4,191.98,4480.58,Paypal,77
8271,4444,2028-07-13,911,1002,Book J,9,101.54,1229.76,Debit Card,32
8272,7447,2031-01-16,105,1086,Book J,10,165.76,1182.95,Debit Card,64
8273,237,2026-01-17,428,1024,Book O,4,155.18,65.21,Credit Card,51
8274,9683,2025-05-04,129,1027,Book A,1,90.78,4939.62,Paypal,19
8275,7124,2025-02-17,44,1046,Book B,13,171.96,3630.34,Debit Card,46
8276,9848,2026-07-30,278,1056,Book K,12,177.8,910.11,Debit Card,20
8277,3084,2036-03-27,879,1097,Book H,19,115.07,4225.96,Paypal,5
8278,633,2028-08-09,951,1099,Book M,3,28.76,4376.09,Credit Card,26
8279,6814,2028-07-14,762,1078,Book M,4,146.23,215.34,Credit Card,98
8280,2494,2029-03-22,236,1012,Book O,7,163.22,2503.28,Debit Card,36
8281,2666,2030-02-28,266,1020,Book T,16,195.45,3758.04,Credit Card,86
8282,8585,2025-09-15,442,1032,Book H,1,87.56,1756.19,Debit Card,8
8283,8515,2028-07-07,91,1015,Book R,17,61.1,3438.71,Debit Card,81
8284,8563,2032-03-04,702,1053,Book G,10,42.07,4868.84,Debit Card,71
8285,4212,2023-01-10,493,1000,Book T,4,107.6,2009.34,Debit Card,54
8286,3875,2031-09-22,838,1058,Book J,14,103.22,187.4,Credit Card,14
8287,2818,2033-02-15,333,1089,Book D,1,87.55,1034.43,Debit Card,54
8288,9025,2027-04-07,368,1039,Book L,5,128.28,1182.43,Credit Card,84
8289,9914,2031-03-26,431,1010,Book S,12,22.86,2994.84,Paypal,10
8290,7427,2033-01-18,12,1076,Book O,8,12.51,994.71,Credit Card,63
8291,8695,2030-04-11,418,1034,Book L,5,114.64,1191.5,Credit Card,1
8292,8566,2034-01-28,867,1066,Book A,0,126.75,1787.79,Paypal,7
8293,9294,2030-06-23,965,1065,Book B,2,127.51,4045.06,Credit Card,57
8294,1736,2032-12-02,730,1016,Book J,8,133.94,2864.97,Cash,4
8295,7398,2027-04-16,559,1094,Book N,2,51.67,2767.64,Credit Card,4
8296,4256,2024-05-22,460,1079,Book N,15,18.37,2449.92,Paypal,11
8297,8377,2027-04-20,421,1029,Book O,15,61.67,3878.46,Credit Card,31
8298,2476,2032-11-26,774,1097,Book D,3,92.32,3851.47,Debit Card,89
8300,3714,2024-07-19,97,1038,Book I,8,68.45,3049.42,Paypal,55
8301,9073,2029-02-21,443,1078,Book O,6,199.16,4873.38,Debit Card,9
8302,1805,2035-09-20,297,1035,Book N,8,10.77,1482.15,Debit Card,47
8303,708,2025-04-06,95,1096,Book I,19,15.52,1349.53,Cash,23
8304,9287,2024-03-25,246,1031,Book T,9,33.15,2500.94,Credit Card,28
8305,5190,2025-04-09,61,1092,Book B,7,42.21,4363.63,Credit Card,15
8306,5473,2034-09-30,794,1099,Book B,4,27.0,720.05,Debit Card,51
8307,73,2032-10-10,397,1073,Book I,11,62.88,3693.79,Credit Card,26
8308,7844,2035-10-12,629,1057,Book D,4,67.03,1778.24,Paypal,0
8309,5102,2032-07-28,76,1012,Book K,3,87.18,3256.35,Paypal,32
8310,6765,2027-01-08,824,1070,Book E,8,136.86,3197.39,Credit Card,94
8311,1126,2027-11-30,59,1099,Book L,10,172.44,3230.76,Debit Card,41
8312,1242,2030-10-03,706,1097,Book P,10,42.31,451.86,Cash,78
8313,8342,2023-07-28,897,1095,Book N,8,20.49,4471.82,Cash,56
8314,2350,2030-07-21,751,1086,Book T,4,71.24,212.1,Credit Card,40
8315,6603,2027-09-02,19,1072,Book J,2,199.84,1837.5,Credit Card,6
8316,6781,2031-10-25,830,1033,Book T,14,29.17,3151.62,Debit Card,87
8317,4359,2024-10-14,961,1060,Book P,14,197.3,4215.73,Credit Card,66
8318,1344,2032-11-24,882,1005,Book P,2,84.14,3549.73,Debit Card,72
8320,8772,2035-04-25,716,1007,Book O,15,15.0,2247.61,Paypal,13
8321,9673,2031-03-29,85,1016,Book O,1,140.35,898.52,Debit Card,18
8322,6653,2025-09-12,694,1094,Book O,14,35.79,3545.64,Debit Card,88
8323,1101,2035-09-03,746,1020,Book D,16,163.79,620.65,Credit Card,24
8324,7328,2027-04-27,844,1026,Book P,14,145.08,1661.78,Credit Card,60
8325,7623,2036-06-08,6,1012,Book H,11,119.83,3175.05,Credit Card,84
8326,988,2029-02-14,434,1053,Book H,12,101.7,393.5,Debit Card,51
8327,2853,2030-06-05,739,1068,Book H,12,61.85,167.54,Debit Card,76
8328,631,2028-12-24,801,1068,Book K,1,51.9,1500.38,Credit Card,36
8329,1250,2027-01-19,4,1016,Book D,3,24.38,2813.3,Debit Card,3
8330,3180,2025-06-19,971,1048,Book M,8,146.68,4563.77,Credit Card,37
8331,483,2029-01-22,573,1051,Book M,1,65.05,4911.69,Debit Card,29
8332,3041,2029-12-06,180,1073,Book L,12,127.53,3461.33,Credit Card,71
8333,5011,2036-04-23,1,1069,Book M,5,6.53,2111.61,Credit Card,64
8334,8820,2032-03-17,257,1032,Book J,5,107.97,227.28,Cash,21
8335,7001,2024-06-09,715,1060,Book D,4,44.96,2519.0,Credit Card,55
8336,3274,2028-08-30,270,1020,Book I,1,106.05,3306.19,Credit Card,40
8337,7228,2024-07-07,468,1038,Book S,4,192.12,1747.74,Credit Card,66
8338,3684,2033-12-24,770,1033,Book R,8,143.2,4707.43,Debit Card,1
8339,6675,2028-12-29,857,1095,Book H,5,55.08,218.02,Credit Card,35
8340,6808,2032-10-30,900,1017,Book J,1,87.31,3961.53,Credit Card,40
8341,9837,2028-06-21,948,1052,Book D,16,169.03,2249.98,Credit Card,5
8342,1317,2035-10-02,769,1097,Book A,3,37.68,2378.44,Credit Card,80
8343,3226,2029-01-05,217,1044,Book E,11,106.99,1152.05,Credit Card,36
8344,1073,2033-12-13,397,1086,Book D,7,121.53,2211.73,Credit Card,10
8345,4816,2036-06-23,3,1043,Book D,15,76.61,3908.62,Credit Card,86
8346,8549,2033-11-03,73,1053,Book B,2,20.03,2881.17,Credit Card,37
8347,5753,2032-09-24,437,1088,Book L,17,7.86,3343.5,Credit Card,93
8348,9241,2032-12-23,325,1092,Book L,3,191.31,4453.54,Credit Card,34
8349,4617,2036-07-02,870,1028,Book E,2,24.93,198.63,Credit Card,73
8350,3098,2027-10-17,727,1078,Book S,10,69.1,1688.15,Paypal,64
8351,6870,2033-12-20,761,1025,Book J,17,184.65,2740.74,Credit Card,81
8352,1301,2036-03-07,243,1002,Book A,14,33.69,1910.38,Credit Card,14
8353,7286,2035-05-28,194,1043,Book T,8,26.39,4899.99,Paypal,23
8354,6285,2032-01-21,937,1059,Book M,10,64.29,4465.47,Cash,1
8355,5496,2027-12-11,200,1064,Book E,2,111.85,2734.89,Cash,17
8356,5292,2028-12-01,800,1042,Book G,16,144.97,4227.08,Credit Card,24
8357,1799,2027-07-10,181,1033,Book G,1,184.82,2955.24,Debit Card,83
8358,5204,2028-10-12,905,1030,Book A,9,194.39,2793.38,Debit Card,54
8359,8228,2027-05-22,39,1084,Book F,3,132.39,981.85,Debit Card,6
8360,5048,2036-06-24,71,1060,Book E,0,157.97,4866.92,Credit Card,2
8361,6442,2025-11-22,38,1054,Book G,9,45.42,3460.97,Credit Card,2
8362,8106,2025-02-28,955,1079,Book R,1,168.44,1984.33,Debit Card,80
8363,2360,2029-02-26,701,1098,Book R,8,21.06,3006.22,Paypal,8
8364,9476,2027-03-22,182,1036,Book K,7,164.21,1338.53,Cash,13
8365,3655,2026-02-09,664,1099,Book F,18,155.67,2756.76,Paypal,18
8366,7053,2035-08-20,129,1045,Book E,14,170.22,889.84,Credit Card,90
8367,1287,2027-11-12,972,1068,Book J,14,127.11,4327.05,Credit Card,1
8368,9222,2025-05-20,605,1092,Book O,15,96.98,4308.49,Credit Card,7
8369,4446,2033-09-17,78,1087,Book R,8,49.76,2365.74,Credit Card,60
8370,2138,2028-02-10,581,1063,Book O,18,85.15,4396.16,Debit Card,31
8371,6788,2023-07-01,162,1075,Book B,6,122.3,4466.44,Debit Card,58
8372,9851,2035-12-05,730,1080,Book B,19,60.63,3018.2,Credit Card,70
8373,8602,2034-07-29,248,1040,Book J,9,60.79,4315.26,Debit Card,47
8374,9062,2029-06-29,602,1086,Book R,19,128.37,2787.86,Debit Card,4
8375,6895,2031-11-05,104,1078,Book M,15,138.23,2778.14,Paypal,39
8376,8662,2027-11-05,314,1021,Book F,12,61.93,797.54,Credit Card,26
8377,7152,2033-02-17,610,1060,Book F,18,193.59,151.31,Debit Card,46
8378,964,2024-09-01,137,1093,Book S,19,12.25,2235.72,Credit Card,71
8379,6013,2030-07-17,525,1016,Book D,4,19.77,4940.22,Debit Card,94
8380,4883,2033-10-30,3,1080,Book G,2,162.85,2426.56,Debit Card,7
8381,141,2023-04-30,139,1061,Book A,0,116.05,3861.26,Credit Card,16
8382,9127,2032-08-31,684,1081,Book I,12,161.27,1286.31,Credit Card,71
8383,6937,2036-06-13,459,1018,Book B,19,105.51,1790.63,Credit Card,10
8384,6543,2023-07-20,71,1046,Book J,16,8.31,1721.2,Credit Card,99
8385,5244,2032-08-24,273,1037,Book G,12,97.9,1417.0,Credit Card,47
8386,4432,2029-03-04,680,1079,Book B,4,162.05,2478.08,Debit Card,54
8387,407,2036-08-23,735,1008,Book F,5,88.42,4128.94,Debit Card,25
8388,8213,2033-02-03,833,1073,Book S,12,198.44,4220.62,Debit Card,98
8389,8465,2035-12-24,518,1089,Book A,3,48.67,664.88,Paypal,33
8390,8720,2029-11-16,532,1028,Book K,9,107.73,2582.67,Cash,50
8391,8235,2027-07-11,365,1006,Book N,10,115.12,3538.48,Debit Card,49
8392,4400,2026-04-18,973,1044,Book G,1,96.99,4696.84,Cash,64
8393,5253,2029-11-14,680,1047,Book H,1,105.02,3560.5,Debit Card,57
8394,12,2029-10-23,167,1041,Book T,16,132.22,1661.17,Cash,71
8395,4761,2030-04-10,91,1039,Book A,13,100.24,4042.94,Cash,23
8396,1178,2036-04-24,675,1000,Book A,5,41.0,2814.99,Debit Card,16
8397,2864,2026-05-29,165,1076,Book A,16,153.86,2796.18,Credit Card,52
8398,6472,2032-04-18,771,1070,Book A,18,101.8,1686.91,Cash,38
8399,6229,2032-08-13,390,1065,Book R,8,113.17,2163.51,Cash,30
8400,2990,2023-11-03,905,1070,Book K,16,161.47,472.24,Cash,21
8401,7118,2028-03-19,522,1086,Book O,19,65.36,814.59,Cash,49
8402,7011,2031-06-15,994,1043,Book L,19,177.4,3862.82,Debit Card,88
8403,8650,2030-02-17,593,1080,Book O,2,132.23,3880.1,Credit Card,29
8404,1441,2028-07-16,889,1046,Book J,4,127.34,3853.02,Credit Card,69
8405,9846,2025-05-14,817,1058,Book A,12,57.43,2151.6,Debit Card,68
8406,2876,2032-01-07,60,1029,Book S,17,20.28,1629.52,Debit Card,75
8407,9194,2028-03-06,42,1075,Book H,12,77.15,1534.8,Debit Card,15
8408,8882,2024-04-20,766,1068,Book K,18,127.06,1230.28,Credit Card,81
8409,7233,2028-01-19,315,1029,Book A,15,132.73,1865.47,Credit Card,28
8410,3727,2033-09-01,874,1007,Book R,2,177.63,4843.91,Credit Card,58
8411,2773,2024-08-03,656,1036,Book D,17,114.91,65.85,Debit Card,34
8412,455,2027-08-04,865,1094,Book G,11,184.46,4372.53,Debit Card,16
8413,8190,2031-07-02,308,1079,Book K,3,54.01,2346.71,Paypal,50
8414,1368,2028-01-13,464,1041,Book E,12,5.48,1631.89,Credit Card,22
8415,3713,2027-06-28,412,1056,Book O,1,116.84,2467.83,Paypal,89
8416,9951,2035-10-15,991,1062,Book O,5,59.38,1998.93,Credit Card,10
8417,1389,2026-12-29,770,1075,Book E,17,147.96,2892.65,Credit Card,96
8418,1001,2036-05-28,649,1013,Book R,12,173.63,3693.71,Cash,28
8419,7762,2031-11-18,31,1080,Book P,8,41.79,1293.91,Debit Card,55
8420,3554,2030-11-19,631,1087,Book P,4,112.46,2591.79,Cash,68
8421,4115,2033-08-02,70,1006,Book O,10,19.53,3659.51,Debit Card,61
8422,1668,2023-05-07,884,1075,Book B,19,44.97,703.8,Credit Card,25
8423,3174,2035-05-31,794,1041,Book I,3,133.88,2154.14,Credit Card,27
8424,9834,2032-01-18,227,1097,Book I,7,13.43,132.23,Debit Card,11
8425,489,2023-10-18,493,1088,Book P,8,92.61,3695.18,Credit Card,54
8426,3231,2025-10-29,196,1072,Book L,0,166.89,238.46,Credit Card,25
8427,3829,2023-07-18,638,1087,Book L,0,89.91,3093.71,Credit Card,50
8428,8744,2032-05-29,909,1020,Book B,4,60.66,458.82,Debit Card,78
8429,5209,2030-12-14,509,1009,Book G,3,67.38,3372.94,Debit Card,88
8430,7849,2031-04-05,454,1012,Book B,4,124.59,3169.36,Credit Card,89
8431,5705,2036-08-07,783,1048,Book S,2,131.35,2374.98,Credit Card,62
8432,9738,2028-04-28,568,1009,Book B,4,147.71,1126.21,Cash,96
8433,8134,2033-12-08,756,1080,Book O,16,165.54,3838.61,Credit Card,59
8434,704,2032-01-10,979,1070,Book J,2,59.16,2185.95,Debit Card,33
8435,5106,2029-06-30,81,1055,Book E,8,158.22,2122.79,Cash,16
8436,8987,2025-08-24,58,1032,Book T,3,192.26,4516.34,Paypal,7
8437,3292,2032-10-17,95,1072,Book A,11,113.95,462.31,Paypal,9
8438,8126,2026-12-13,821,1081,Book E,14,160.29,221.05,Paypal,0
8439,9730,2035-04-24,625,1069,Book O,3,112.32,1054.12,Debit Card,78
8440,9116,2026-11-14,516,1025,Book I,10,117.99,606.13,Debit Card,67
8441,4910,2033-12-11,703,1062,Book A,18,177.7,116.74,Debit Card,11
8442,4441,2023-07-10,165,1021,Book A,12,83.46,3223.27,Debit Card,32
8443,987,2033-04-29,800,1086,Book O,9,70.77,1694.13,Debit Card,98
8444,9791,2028-09-29,775,1035,Book F,4,184.94,1991.01,Debit Card,85
8445,9157,2034-10-07,268,1090,Book F,10,135.78,1853.15,Cash,10
8446,7706,2026-08-10,351,1009,Book T,3,37.46,3599.6,Debit Card,9
8447,6258,2023-07-14,214,1087,Book K,7,129.44,2831.87,Paypal,9
8448,6090,2030-06-04,72,1021,Book A,16,198.94,3035.22,Paypal,4
8449,5239,2027-05-16,698,1066,Book O,4,85.34,1402.64,Credit Card,10
8450,1199,2031-01-13,60,1039,Book K,19,137.31,430.49,Credit Card,65
8451,9165,2029-12-26,25,1038,Book P,3,60.21,2874.99,Credit Card,6
8452,7520,2024-06-30,909,1091,Book D,1,25.83,3501.98,Credit Card,98
8453,6813,2033-02-22,846,1010,Book M,9,29.45,2709.35,Credit Card,9
8454,8321,2033-05-16,506,1037,Book M,6,149.38,4088.63,Credit Card,16
8455,7176,2029-04-14,260,1086,Book J,13,131.43,252.25,Cash,65
8456,4471,2029-05-27,446,1013,Book J,13,177.11,4734.49,Cash,46
8457,892,2032-09-03,627,1014,Book J,15,17.14,60.29,Debit Card,74
8458,1970,2032-11-30,293,1049,Book N,3,166.1,2860.07,Debit Card,87
8459,5758,2030-02-13,587,1095,Book G,2,188.57,84.46,Debit Card,14
8460,6528,2032-05-19,484,1019,Book L,2,156.32,2372.75,Debit Card,42
8461,6295,2035-10-07,345,1074,Book D,2,89.63,4563.61,Paypal,86
8462,7596,2025-10-31,356,1068,Book F,7,181.91,3894.09,Paypal,9
8463,3250,2027-05-10,953,1075,Book N,4,44.44,2318.13,Paypal,6
8464,6571,2026-12-05,726,1029,Book N,18,120.61,4165.57,Paypal,77
8465,6639,2023-05-20,312,1062,Book D,15,187.86,22.63,Cash,98
8466,7352,2026-09-19,736,1046,Book D,19,46.58,1642.84,Cash,58
8467,9268,2034-03-15,395,1062,Book D,4,115.0,2185.31,Debit Card,3
8468,7474,2032-05-13,936,1081,Book J,1,167.55,3760.62,Paypal,10
8469,9300,2034-01-09,645,1042,Book L,2,117.39,1865.48,Credit Card,31
8470,8766,2031-10-29,450,1086,Book E,0,14.0,567.14,Debit Card,3
8471,1240,2026-12-20,3,1078,Book A,6,23.92,3513.88,Debit Card,12
8472,2290,2028-12-25,983,1015,Book H,4,132.16,3311.21,Debit Card,48
8473,2741,2029-06-04,224,1002,Book G,10,114.81,2529.1,Debit Card,11
8474,8468,2023-12-19,861,1022,Book N,19,68.2,2783.15,Paypal,82
8475,4586,2028-03-17,286,1094,Book R,0,60.59,343.61,Paypal,84
8476,1230,2024-12-12,639,1067,Book F,12,188.6,527.31,Paypal,8
8477,6981,2034-06-12,866,1017,Book L,10,58.04,2965.79,Credit Card,37
8478,5179,2034-03-04,691,1098,Book F,1,98.28,4805.68,Cash,72
8479,4294,2028-09-01,389,1063,Book R,4,7.52,1280.58,Debit Card,19
8480,1059,2028-12-06,710,1054,Book H,5,107.15,1560.99,Debit Card,10
8481,6263,2031-07-14,423,1080,Book L,18,87.78,2844.91,Paypal,59
8482,282,2023-03-30,203,1093,Book F,12,50.3,2273.08,Debit Card,16
8483,969,2033-09-02,838,1000,Book F,16,177.94,3182.84,Debit Card,20
8484,3954,2030-11-21,539,1031,Book D,13,148.51,1993.16,Cash,43
8485,1940,2026-04-16,856,1064,Book R,10,162.09,1327.06,Cash,93
8486,8554,2030-06-18,259,1032,Book J,7,156.13,1566.19,Paypal,30
8487,1275,2032-05-14,923,1074,Book M,3,199.33,2331.65,Paypal,24
8488,620,2026-11-14,4,1045,Book M,11,184.33,3657.17,Paypal,8
8489,8596,2023-08-02,400,1048,Book J,12,178.99,2082.74,Debit Card,65
8490,1743,2036-07-09,204,1033,Book T,16,101.03,1198.09,Debit Card,92
8491,1391,2031-05-23,659,1048,Book H,2,69.05,3309.71,Debit Card,76
8492,2204,2028-02-04,900,1041,Book A,19,158.58,3215.07,Credit Card,1
8493,3569,2029-06-30,984,1050,Book R,10,194.45,2553.95,Credit Card,58
8494,6117,2032-09-02,120,1050,Book D,14,59.25,3765.42,Paypal,81
8496,6053,2029-07-29,756,1041,Book S,11,80.97,3845.58,Paypal,6
8497,3179,2035-06-21,558,1072,Book S,8,75.12,2801.51,Cash,47
8498,3193,2023-11-11,333,1088,Book I,10,122.89,4234.11,Credit Card,13
8499,6100,2026-09-17,974,1035,Book F,19,19.32,1694.57,Credit Card,80
8500,7030,2031-03-08,787,1014,Book K,19,127.73,1155.16,Debit Card,22
8501,576,2030-07-12,85,1075,Book O,8,97.85,681.32,Cash,70
8502,6657,2028-08-08,420,1060,Book O,1,73.31,1157.62,Credit Card,77
8503,7116,2024-02-28,844,1059,Book O,14,38.06,3757.87,Credit Card,72
8504,8896,2030-01-17,604,1006,Book N,9,184.71,1545.91,Cash,45
8505,6277,2026-03-01,136,1023,Book I,4,177.7,2492.72,Debit Card,18
8506,9079,2024-02-24,482,1070,Book H,1,53.77,417.75,Debit Card,7
8507,5898,2027-12-21,834,1064,Book M,9,16.27,1486.47,Debit Card,5
8508,5725,2030-12-25,999,1041,Book L,16,139.49,4288.86,Cash,99
8509,270,2027-12-04,7,1003,Book I,19,8.92,2450.21,Debit Card,53
8510,630,2025-01-05,583,1034,Book J,0,82.45,4535.82,Paypal,77
8511,3082,2033-01-16,812,1045,Book J,1,106.12,1455.89,Credit Card,5
8512,3467,2028-06-17,614,1021,Book J,7,169.17,78.5,Debit Card,73
8513,6431,2025-03-04,85,1014,Book F,11,178.39,1547.53,Credit Card,26
8514,9407,2032-03-30,928,1048,Book S,2,102.59,1718.85,Cash,71
8515,7063,2024-12-18,775,1098,Book D,5,119.69,1509.05,Debit Card,79
8516,9826,2029-03-30,439,1048,Book K,1,175.52,197.18,Debit Card,98
8517,5544,2031-01-21,147,1044,Book G,8,146.62,2994.17,Cash,8
8518,4357,2027-08-02,405,1001,Book I,18,170.52,3613.87,Debit Card,47
8519,2114,2033-09-14,347,1051,Book H,1,42.71,3753.44,Credit Card,90
8520,8220,2023-03-14,404,1023,Book H,2,9.46,4119.14,Debit Card,29
8521,3217,2031-11-12,958,1062,Book M,5,71.75,871.23,Credit Card,27
8522,3815,2025-04-01,581,1064,Book A,2,131.61,522.62,Credit Card,0
8523,8322,2029-02-10,821,1036,Book J,10,182.83,3185.78,Debit Card,21
8524,8682,2029-10-26,145,1006,Book E,2,41.25,4500.56,Debit Card,7
8525,2279,2026-04-26,381,1052,Book F,11,103.82,819.06,Cash,91
8526,4600,2025-02-22,826,1072,Book A,17,99.71,1814.04,Cash,14
8527,14,2024-10-15,207,1070,Book D,8,152.21,1775.61,Cash,43
8528,9321,2034-12-12,852,1076,Book T,4,171.58,96.72,Debit Card,51
8529,1526,2035-10-30,714,1078,Book A,17,48.22,2485.66,Debit Card,61
8530,2366,2025-05-18,176,1042,Book O,9,128.55,456.11,Credit Card,1
8531,4649,2025-03-19,369,1077,Book H,3,97.78,4355.73,Debit Card,4
8532,375,2030-12-20,479,1095,Book D,15,57.21,1127.41,Credit Card,26
8533,8613,2035-06-07,557,1080,Book G,4,69.31,4021.69,Cash,50
8534,6478,2034-11-07,758,1067,Book O,0,93.87,2475.75,Cash,9
8535,526,2034-08-03,788,1080,Book N,11,32.49,2939.23,Credit Card,63
8536,6896,2032-12-16,192,1017,Book F,11,26.86,571.61,Credit Card,43
8537,3592,2036-03-01,371,1042,Book L,12,97.81,2825.52,Debit Card,83
